fiscal_date,quarter,sales,cost_of_goods,gross_profit,operating_income,other_income_expense,net_income,eps_basic,eps_diluted,basic_shares_outstanding,diluted_shares_outstanding,ebitda,net_income_continuous_operations,minority_interests,preferred_stock_dividends,research_and_development,selling_general_and_administrative,other_operating_expenses,income,expense,ticker
2023-06-30,2.0,235743000.0,181082000.0,54661000.0,31093000.0,13014000.0,496000.0,0.01,0.01,188804000.0,189680000.0,98856000.0,1438000.0,389000.0,,,12747000.0,10821000.0,2870000.0,6673000.0,EGO
2023-03-31,1.0,227350000.0,171601000.0,55749000.0,32369000.0,2507000.0,20219000.0,0.12,0.12,184020000.0,184872000.0,102774000.0,21343000.0,1103000.0,,,12965000.0,10415000.0,7968000.0,8770000.0,EGO
2022-12-31,4.0,239882000.0,197563000.0,42319000.0,13860000.0,396693000.0,33385000.0,,,183845000.0,,93396000.0,410870000.0,2817000.0,,,19601000.0,8858000.0,4142000.0,9082000.0,EGO
2023-09-30,3.0,0.0,,,-60915.0,-3624.0,-64539.0,-0.000299,-0.000299,216023057.0,216023057.0,-55232.0,-64539.0,,,,27701.0,27531.0,0.0,0.0,P8T
2023-06-30,2.0,0.0,,,-39668.0,31857.0,-7764.0,-3.7e-05,-3.7e-05,210702508.0,210702508.0,-36977.0,-7764.0,,,,34000.0,3024.0,47.0,0.0,P8T
2023-03-31,1.0,0.0,,,-51602.0,13499.0,-38103.0,-0.000189,-0.000189,201293057.0,201293057.0,-50034.0,-38103.0,,,,21931.0,28103.0,,0.0,P8T
2022-12-31,4.0,0.0,,,-49666.0,49382.0,-284.0,,,196409169.0,,-49666.0,-284.0,,,,9702.0,39964.0,,0.0,P8T
2023-09-30,3.0,791271401.0,714485455.0,76785945.0,-7519731.0,,-16473888.0,,,,,-1354604.0,,2393481.0,0.0,49249269.0,105531279.0,3508429.0,-14644550.0,11151176.0,300903
2023-06-30,2.0,768297562.0,683301511.0,84996051.0,-13811620.0,,-12665476.0,,,,,-2129259.0,,1895174.0,0.0,44871503.0,9130179.0,4201087.0,8583538.0,2375415.0,300903
2023-03-31,1.0,627933553.0,580677457.0,47256096.0,-42002957.0,,-38239123.0,-0.0865,-0.0865,414625068.0,414625068.0,-35905933.0,,2374054.0,0.0,39576537.0,50060732.0,3143783.0,-2667882.0,3314684.0,300903
2022-12-31,4.0,707469936.0,627071139.0,80398796.0,-9456517.0,,-17533297.0,,,414499983.0,,-8792928.0,,2336276.0,0.0,44271046.0,-31354433.0,3524921.0,16186316.0,2826842.0,300903
2023-11-30,3.0,0.0,202.0,-202.0,-920932.0,-1792.0,-923593.0,-0.02,-0.02,41516527.0,41516527.0,-920731.0,-923593.0,,,,525217.0,395513.0,,869.0,BJ4
2023-08-31,2.0,0.0,167.0,-167.0,-467523.0,-5569.0,-473390.0,-0.02,-0.02,28658549.0,28658549.0,-467355.0,-473390.0,,,,134711.0,332645.0,,298.0,BJ4
2023-05-31,1.0,0.0,179.0,-179.0,-900611.0,-64816.0,-966217.0,-0.04,-0.04,25778222.0,25778222.0,-948588.0,-966217.0,,,,858458.0,41974.0,,790.0,BJ4
2023-09-30,3.0,112904000.0,97485000.0,15419000.0,-11386000.0,-27450000.0,-41146000.0,-0.11,-0.11,382483000.0,382483000.0,14171000.0,-41146000.0,,,2253000.0,24552000.0,,,2196000.0,CORZQ
2023-06-30,2.0,126912000.0,89953000.0,36959000.0,9839000.0,-19006000.0,-9260000.0,-0.02,-0.02,375779000.0,375779000.0,49411000.0,2037000.0,,,1640000.0,25480000.0,,,,CORZQ
2023-03-31,1.0,120655000.0,100171000.0,20484000.0,-3703000.0,-7721000.0,-11685000.0,-0.03,-0.03,375419000.0,375419000.0,19655000.0,-11685000.0,,,1415000.0,22772000.0,,,157000.0,CORZQ
2022-12-31,4.0,121250000.0,168494000.0,-47244000.0,-89857000.0,-344387000.0,-434847000.0,,,408081000.0,,-20967000.0,-434847000.0,,,2657000.0,39956000.0,,,22092000.0,CORZQ
2023-09-30,3.0,56715291.0,20755957.0,35959333.0,1794772.0,,4633624.0,,,,,4622643.0,,164503.0,0.0,19726306.0,24140643.0,292559.0,-9273503.0,77038.0,301117
2023-06-30,2.0,78593806.0,30738425.0,47855380.0,23417994.0,,19119631.0,,,,,26742659.0,,33906.0,0.0,12089083.0,2791868.0,533330.0,4749142.0,80593.0,301117
2023-03-31,1.0,50688817.0,23210474.0,27478342.0,4835121.0,,8371610.0,0.09,0.09,92993604.0,92993604.0,9950512.0,,-2186.0,0.0,12094151.0,10518601.0,119903.0,-1136616.0,73969.0,301117
2022-12-31,4.0,107924511.0,43611055.0,64313455.0,38450927.0,,25181220.0,,,94816821.0,,37495735.0,,-129335.0,0.0,18171141.0,-4396988.0,-253599.0,2648144.0,-10647.0,301117
2022-12-31,4.0,6608622000.0,3750530000.0,2858092000.0,941518000.0,-384460000.0,444174000.0,0.98,0.98,451454200.0,452272200.0,1180374000.0,444174000.0,-1636000.0,,364010000.0,1552564000.0,,25358000.0,94070000.0,DNA2
2022-09-30,3.0,7050342000.0,3867503999.0,3182838000.0,1171376000.0,2281402000.0,3159934000.0,6.79,6.77,465278400.0,466260000.0,1606552000.0,3159934000.0,-3272000.0,,377098000.0,1634364000.0,,13906000.0,86708000.0,DNA2
2022-06-30,2.0,7118236000.0,4166073999.0,2952162000.0,89980000.0,54806000.0,67075999.0,0.14,0.14,467078000.0,468468600.0,531699999.0,67075999.0,-3272000.0,,389368000.0,2472814000.0,,8998000.0,104704000.0,DNA2
2022-03-31,1.0,7222122000.0,3947667999.0,3274454000.0,1397144000.0,,1065853999.0,2.27,2.26,468141400.0,470350000.0,1779150000.0,1065853999.0,-3272000.0,,392640000.0,1484670000.0,,6544000.0,92434000.0,DNA2
2021-12-31,4.0,7044616000.0,3842964000.0,3201652000.0,1369332000.0,-42536000.0,1096120000.0,2.33,2.31,470268200.0,474358200.0,1790602000.0,1096120000.0,-818000.0,,387732000.0,1444588000.0,,6544000.0,96524000.0,DNA2
2023-09-30,3.0,25188000.0,7682000.0,17506000.0,1435000.0,,810000.0,0.0047,0.0047,172800000.0,172800000.0,1947000.0,,,0.0,,,4258000.0,0.0,628000.0,8493
2023-06-30,2.0,23182000.0,6532000.0,16650000.0,-196000.0,,-885000.0,-0.0051,-0.0051,172800000.0,172800000.0,182000.0,,,0.0,,,4432000.0,1000.0,868000.0,8493
2023-03-31,1.0,31143000.0,8126000.0,23017000.0,6388000.0,,5531000.0,0.032,0.032,172800000.0,172800000.0,6590000.0,,,0.0,,,4276000.0,0.0,860000.0,8493
2022-12-31,4.0,22699000.0,7287000.0,15412000.0,-2387000.0,,2751000.0,,,172800000.0,,-1703000.0,,,0.0,,,7568000.0,36000.0,801000.0,8493
2023-09-30,3.0,216090.0,44024.0,172066.0,-2000793.0,-122773.0,-2029504.0,-0.01,-0.01,224199312.0,224199312.0,-1661714.0,-2029504.0,,,122332.0,1773635.0,40234.0,102421.0,8359.0,TAKOF
2023-06-30,2.0,175975.0,94562.0,81413.0,-2821385.0,-5581.0,-2696702.0,-0.01,-0.01,224199312.0,224199312.0,-2448252.0,-2696702.0,,,246208.0,2291200.0,128088.0,135831.0,5567.0,TAKOF
2023-03-31,1.0,575385.0,162340.0,413045.0,-2625358.0,-1544.0,-2538718.0,-0.01,-0.01,224199176.0,224199176.0,-2291650.0,-2538718.0,,,325732.0,2387796.0,86304.0,95137.0,6953.0,TAKOF
2022-12-31,4.0,237192.0,67198.0,169994.0,-2987129.0,266722.0,-2604257.0,,,224199494.0,,-2263135.0,-2604257.0,,,472003.0,2367622.0,46764.0,125220.0,9070.0,TAKOF
2023-09-30,3.0,504867892.0,256524634.0,248343257.0,32049448.0,,30941228.0,,,,,32927667.0,,271618.0,0.0,10229348.0,232068754.0,6238360.0,-5989645.0,3181184.0,900904
2023-06-30,2.0,622877516.0,298613323.0,324264192.0,29472904.0,,11157517.0,,,,,30062167.0,,-212645.0,0.0,2097741.0,259903225.0,5949852.0,3644033.0,2620738.0,900904
2023-03-31,1.0,582797540.0,269891710.0,312905829.0,36318431.0,,23351102.0,0.04,0.04,594771165.0,594771165.0,37905181.0,,439744.0,0.0,19160727.0,247813110.0,10544449.0,-1277997.0,5099551.0,900904
2022-12-31,4.0,675799701.0,364437616.0,311362085.0,3658422.0,,-8923456.0,,,491169714.0,,3399228.0,,1954934.0,0.0,9454673.0,229550620.0,5709577.0,10777889.0,4668568.0,900904
2022-06-30,1.0,23480000.0,20621000.0,2859000.0,1245000.0,,742000.0,0.19,0.19,3905263.0,3905263.0,1748000.0,,,0.0,,,690000.0,,1000000.0,VIVANZA
2022-03-31,4.0,58452679.0,55840553.0,2612126.0,615963.0,,-2000008.0,,,,,2239036.0,,,0.0,,,-771340.0,,958352.0,VIVANZA
2021-12-31,3.0,15204000.0,12934000.0,2270000.0,299000.0,,-476000.0,-0.12,-0.12,3966667.0,3966667.0,517000.0,,,0.0,,,1317000.0,,993000.0,VIVANZA
2021-09-30,2.0,28082000.0,26578000.0,1504000.0,378000.0,,2588000.0,0.65,0.65,3981538.0,3981538.0,3556000.0,,,0.0,,,371000.0,,950000.0,VIVANZA
2021-06-30,1.0,2263000.0,1183000.0,1080000.0,-460000.0,,3218000.0,0.8,0.8,4022500.0,4022500.0,4391000.0,,,0.0,,,915000.0,,1155000.0,VIVANZA
2023-12-31,4.0,4282000000.0,2333000000.0,1949000000.0,993000000.0,25000000.0,1081000000.0,1.19,1.14,904201681.0,942900000.0,1545000000.0,1081000000.0,-5000000.0,,521000000.0,435000000.0,,71000000.0,14000000.0,STM
2023-09-30,3.0,4431000000.0,2322000000.0,2109000000.0,1183000000.0,53000000.0,1092000000.0,1.2,1.16,905270004.0,943842119.0,1719000000.0,1092000000.0,-2000000.0,,519000000.0,407000000.0,-58000000.0,57000000.0,13000000.0,STM
2023-06-30,2.0,4326000000.0,2207000000.0,2119000000.0,1177000000.0,-36000000.0,1003000000.0,1.11,1.06,902233792.0,944482138.0,1604000000.0,1003000000.0,-2000000.0,,555000000.0,414000000.0,-27000000.0,51000000.0,18000000.0,STM
2023-03-31,1.0,4247000000.0,2137000000.0,2110000000.0,1210000000.0,-14000000.0,1046000000.0,1.16,1.1,902913743.0,945602990.0,1645000000.0,1046000000.0,-2000000.0,,505000000.0,395000000.0,9000000.0,47000000.0,10000000.0,STM
2022-12-31,4.0,4424000000.0,2322000000.0,2102000000.0,1252000000.0,30000000.0,1250000000.0,1.38,1.32,904347826.0,944200000.0,1666000000.0,1250000000.0,-3000000.0,,472000000.0,378000000.0,,39000000.0,5000000.0,STM
2023-09-30,3.0,99973000000.0,78116000000.0,21857000000.0,14361000000.0,,8713000000.0,,,,,14356000000.0,,,0.0,,,,31000000.0,2000000.0,MJ8
2023-06-30,2.0,90401000000.0,73568000000.0,16833000000.0,9633000000.0,,6086000000.0,,,132958000.0,,9747000000.0,,,0.0,,,,46000000.0,3000000.0,MJ8
2023-03-31,1.0,92059000000.0,75763000000.0,16295000000.0,8378000000.0,,5284000000.0,39.74,39.74,132958000.0,132958000.0,8858000000.0,,,0.0,,,,27000000.0,1000000.0,MJ8
2022-12-31,4.0,92370000000.0,77159000000.0,15211000000.0,6682000000.0,,3142000000.0,,,132958000.0,,7037000000.0,,,0.0,,,,25000000.0,2000000.0,MJ8
2023-09-30,2.0,0.0,,,-146077.0,-113513.0,-258049.0,-0.01,-0.01,21624755.0,21624755.0,-1564.0,-258049.0,,,,110979.0,35098.0,1541.0,,1I3
2023-06-30,1.0,0.0,,,-147844.0,26227.0,-145456.0,-0.01,-0.01,18593776.0,18593776.0,-138617.0,-145456.0,,,,106979.0,40865.0,,23839.0,1I3
2023-03-31,4.0,0.0,,,-185173.0,-201648.0,-387838.0,,,18484321.0,,-61912.0,-387838.0,,,,238812.0,-53639.0,,,1I3
2022-12-31,3.0,0.0,,,-153006.0,19668.0,-133338.0,-0.007653,-0.007653,17422713.0,17422713.0,-153006.0,-133338.0,,,,112242.0,40764.0,,,1I3
2022-09-30,2.0,95057000000.0,51268000000.0,43789000000.0,12763000000.0,,9679000000.0,,,,,16995000000.0,12878000000.0,-25000000.0,0.0,,,,291000000.0,58000000.0,0MTS
2022-06-30,1.0,93101000000.0,49974000000.0,43126000000.0,14135000000.0,,10617000000.0,37.23,37.13,284340586.0,285106383.0,18486000000.0,14513000000.0,-30000000.0,0.0,,,,197000000.0,40000000.0,0MTS
2022-03-31,4.0,92005000000.0,50516000000.0,41488000000.0,10312000000.0,,7663000000.0,,,,,13437000000.0,10221000000.0,-10000000.0,0.0,,,,155000000.0,,0MTS
2021-12-31,3.0,91917000000.0,49788000000.0,42129000000.0,13404000000.0,,9090000000.0,,,,,18199000000.0,12531000000.0,-17000000.0,0.0,,,,142000000.0,,0MTS
2023-09-30,3.0,0.0,,,-6667000.0,-5095000.0,-13495000.0,-0.034,-0.034,401762000.0,401762000.0,-6714000.0,-13495000.0,,,,6643000.0,24000.0,0.0,644000.0,MC8
2023-06-30,2.0,0.0,,,-4446000.0,5207000.0,1009000.0,0.003,0.003,395843000.0,395843000.0,-3253000.0,1009000.0,,,,4445000.0,1000.0,1325000.0,582000.0,MC8
2023-03-31,1.0,0.0,,,-1766000.0,824000.0,-873000.0,-0.002,-0.002,395795000.0,395795000.0,-1221000.0,-873000.0,,,,1766000.0,,1412000.0,108000.0,MC8
2022-12-31,4.0,0.0,,,-3185000.0,-175000.0,-2143000.0,,,396709000.0,,-2013000.0,-2143000.0,,,,3184000.0,1000.0,1348000.0,33000.0,MC8
2023-12-31,3.0,1191394000000.0,940216000000.0,251178000000.0,91660000000.0,,51585000000.0,137.2,137.15,336066000.0,336188000.0,130703000000.0,73885000000.0,-5478000000.0,0.0,,166058000000.0,4823000000.0,2785000000.0,19578000000.0,MIH
2023-09-30,2.0,1085292000000.0,884072000000.0,201219000000.0,47453000000.0,,45985000000.0,115.32,115.28,336047000.0,336173000.0,95084000000.0,58013000000.0,-7229000000.0,0.0,,155485000000.0,9487000000.0,11274000000.0,2234000000.0,MIH
2023-06-30,1.0,983980000000.0,791141000000.0,192838000000.0,52179000000.0,,58573000000.0,158.32,158.16,335956000.0,336084000.0,113907000000.0,75701000000.0,-5385000000.0,0.0,,156391000000.0,219000000.0,28654000000.0,4928000000.0,MIH
2023-03-31,4.0,1264751000000.0,1023849000000.0,240901000000.0,84654000000.0,,69183000000.0,,,,,137707000000.0,77464000000.0,-5174000000.0,0.0,,175100000000.0,28839000000.0,4949000000.0,15516000000.0,MIH
2022-12-31,3.0,1062779000000.0,864662000000.0,198117000000.0,48698000000.0,,16735000000.0,36.64,36.58,335874000.0,336023000.0,90003000000.0,22271000000.0,-4426000000.0,0.0,,154946000000.0,14855000000.0,2961000000.0,31138000000.0,MIH
2023-09-30,3.0,455000000.0,283000000.0,171000000.0,95000000.0,,40000000.0,0.03,0.03,1266666667.0,1266666667.0,162000000.0,41000000.0,-2000000.0,0.0,,,,6000000.0,21000000.0,ADEVF
2023-06-30,2.0,465000000.0,289000000.0,177000000.0,103000000.0,,47000000.0,0.04,0.04,1125000000.0,1125000000.0,180000000.0,63000000.0,-2000000.0,0.0,,,,8000000.0,22000000.0,ADEVF
2023-03-31,1.0,436000000.0,290000000.0,146000000.0,73000000.0,,18000000.0,0.01,0.01,1216109072.0,1216109072.0,145000000.0,35000000.0,-2000000.0,0.0,,,,8000000.0,20000000.0,ADEVF
2022-12-31,4.0,900000000.0,-123000000.0,1023000000.0,49000000.0,,-1749000000.0,,,1216294979.0,,1800000000.0,-1802000000.0,-3000000.0,0.0,,,,19000000.0,36000000.0,ADEVF
2023-10-31,4.0,257900000.0,230100000.0,27800000.0,7200000.0,1700000.0,6000000.0,0.06,0.06,66666667.0,70953478.0,18300000.0,6000000.0,-2600000.0,,,20600000.0,,200000.0,3300000.0,AVO
2023-07-31,3.0,261400000.0,233000000.0,28400000.0,11000000.0,500000.0,6200000.0,0.09,0.09,70788574.0,70918030.0,20500000.0,6200000.0,400000.0,,,17400000.0,,200000.0,3200000.0,AVO
2023-04-30,2.0,221100000.0,203000000.0,18100000.0,-1200000.0,100000.0,-4700000.0,-0.07,-0.07,65714286.0,70744688.0,6000000.0,-4700000.0,100000.0,,,19300000.0,,900000.0,2700000.0,AVO
2023-01-31,1.0,213500000.0,204500000.0,9000000.0,-10100000.0,,-10600000.0,-0.12,-0.12,70688785.0,70688785.0,400000.0,-10600000.0,1800000.0,,,19100000.0,,200000.0,2400000.0,AVO
2023-12-31,1.0,1127220000.0,996245000.0,130975000.0,45379000.0,11959000.0,51707000.0,0.27,0.27,191507407.0,191507407.0,138931000.0,57329000.0,0.0,,,85596000.0,,,9000.0,IRC
2023-09-30,4.0,1254787832.0,1122653027.0,132134805.0,43820038.0,12969344.0,53407279.0,,,,,143370286.0,56780266.0,-101.0,,,88314767.0,,,9116.0,IRC
2023-06-30,3.0,1257653000.0,1145213000.0,112440000.0,22998000.0,8136000.0,29733000.0,0.15,0.15,198220000.0,198220000.0,115448000.0,31126000.0,0.0,,,89442000.0,,,9000.0,IRC
2023-03-31,2.0,1441143000.0,1297569000.0,143574000.0,53639000.0,11546000.0,60915000.0,0.32,0.32,190359375.0,190359375.0,149608000.0,65175000.0,0.0,,,89935000.0,,,9000.0,IRC
2022-12-31,1.0,1463621000.0,1361203000.0,102418000.0,11798000.0,5228000.0,15711000.0,0.08,0.08,196387500.0,196387500.0,104562000.0,17014000.0,0.0,,,90620000.0,,,12000.0,IRC
2023-09-30,3.0,972700000.0,451800000.0,520900000.0,91500000.0,,64500000.0,0.2,0.2,316500000.0,316500000.0,160345000.0,86671000.0,-1200000.0,0.0,,,203200000.0,,8200000.0,BRCA
2023-06-30,2.0,979254000.0,460710000.0,518544000.0,94024000.0,,91334000.0,,,327599500.0,,190897000.0,118463000.0,-403000.0,0.0,,,176330000.0,9971000.0,14784000.0,BRCA
2023-03-31,1.0,970621000.0,451659000.0,518962000.0,99155000.0,,77018000.0,0.24,0.24,320175000.0,320175000.0,174392000.0,104960000.0,-176000.0,0.0,,,193100000.0,5000.0,5114000.0,BRCA
2022-12-31,4.0,881516000.0,434923000.0,446593000.0,45375000.0,,58509000.0,,,330535301.0,,173514000.0,69861000.0,-496000.0,0.0,,,175795000.0,,,BRCA
2022-09-30,3.0,8213.0,-7703.0,15916.0,-354653.0,-784381.0,-1143464.0,-0.01,-0.01,97201030.0,97201030.0,-313810.0,-1143464.0,,,,370569.0,,,,HJGP
2023-09-30,3.0,498657000.0,383012000.0,115645000.0,16077000.0,,15434000.0,0.22,0.22,70154545.0,70154545.0,77202000.0,24533000.0,,0.0,11120000.0,88448000.0,,2101000.0,8319000.0,1587
2023-06-30,2.0,575657000.0,461171000.0,114486000.0,18500000.0,,20420000.0,0.3,0.3,68066667.0,68066667.0,79609000.0,27864000.0,,0.0,11468000.0,84518000.0,,2685000.0,7804000.0,1587
2023-03-31,1.0,541971000.0,431892000.0,110079000.0,14314000.0,,6032000.0,0.09,0.09,68624000.0,68843000.0,56800000.0,5585000.0,,0.0,12946000.0,82819000.0,,1803000.0,6623000.0,1587
2022-12-31,4.0,570573000.0,437939000.0,132634000.0,37615000.0,,16393000.0,,,68624000.0,,74175000.0,22716000.0,,0.0,13497000.0,81522000.0,,875000.0,6475000.0,1587
2023-12-31,3.0,3189859000.0,1880624000.0,1309235000.0,369063000.0,,343572000.0,,,,,608433000.0,478855000.0,-1372000.0,0.0,,,,8401000.0,866000.0,6392
2023-09-30,2.0,3863733000.0,2150106000.0,1713626000.0,715498000.0,,614288000.0,,,,,839558000.0,711826000.0,-2764000.0,0.0,,,,3637000.0,1030000.0,6392
2023-06-30,1.0,3688822000.0,2029888000.0,1658934000.0,675710000.0,,495452000.0,206.13,206.13,2393000.0,2393000.0,826300000.0,706918000.0,-1986000.0,0.0,,,,3033000.0,1049000.0,6392
2023-03-31,4.0,3683988000.0,2081236000.0,1602753000.0,555901000.0,,416344000.0,,,2394000.0,,700694000.0,564897000.0,-7272000.0,0.0,,,,1342000.0,1080000.0,6392
2022-12-31,3.0,2859130000.0,1747663000.0,1111466000.0,236903000.0,,290694000.0,,,2394000.0,,543313000.0,411295000.0,6142000.0,0.0,,,,912000.0,558000.0,6392
2023-09-30,3.0,0.0,,,-5628000.0,-335000.0,-5963000.0,-0.32,-0.32,18597313.0,18597313.0,-5414000.0,-5963000.0,,,4349000.0,1279000.0,,,,ENLV
2023-06-30,2.0,0.0,,,-6649000.0,-143000.0,-6792000.0,-0.37,-0.37,18584801.0,18584801.0,-6437000.0,-6792000.0,,,5035000.0,1614000.0,,,,ENLV
2023-03-31,1.0,0.0,,,-6783000.0,-435000.0,-7218000.0,-0.39,-0.39,18516438.0,18516438.0,-6574000.0,-7218000.0,,,5176000.0,1607000.0,,,,ENLV
2022-12-31,4.0,0.0,,,-7845000.0,-165000.0,-7189000.0,,,18442358.0,,-7624000.0,-7189000.0,,,5700000.0,1743000.0,,,,ENLV
2023-09-30,3.0,205653000.0,146284000.0,59369000.0,19818000.0,-20310000.0,-7829000.0,-0.01,-0.01,648565000.0,648565000.0,55535000.0,-7829000.0,-489000.0,,,40981000.0,-1430000.0,,5899000.0,SIMAT
2023-06-30,2.0,200581000.0,149646000.0,50935000.0,-14339000.0,-1370000.0,-17823000.0,-0.02,-0.02,594277000.0,594277000.0,20112000.0,-17823000.0,4751000.0,,,67881000.0,-2607000.0,,4835000.0,SIMAT
2023-03-31,1.0,243917000.0,175719000.0,68198000.0,14766000.0,-1734000.0,8642000.0,0.01,0.01,594277000.0,608697000.0,46262000.0,8642000.0,-496000.0,,,55154000.0,-1722000.0,,1921000.0,SIMAT
2022-12-31,4.0,219109269.0,150551341.0,68557928.0,18325778.0,-3371852.0,11584879.0,,,594278084.0,,51372223.0,11584879.0,-2497335.0,,,53750759.0,-3518609.0,,2076691.0,SIMAT
2023-09-30,3.0,40500000.0,,40500000.0,-6136095000.0,,-5740814360.0,-154.0,-154.0,36762855.0,36762855.0,-5185378000.0,-5740814360.0,96731490.0,,3559670000.0,877173000.0,94678000.0,,,263050
2023-06-30,2.0,47127000.0,,47127000.0,-8440902000.0,,-7766006960.0,-206.0,-206.0,36762855.0,36762855.0,-6695129960.0,-7766006960.0,245083120.0,,6073376000.0,645860000.0,-141000.0,821192000.0,105384000.0,263050
2023-03-31,1.0,37727000.0,,37727000.0,-7882595000.0,,-7534826480.0,-200.0,-200.0,36762855.0,36762855.0,-6507779480.0,-7534826480.0,190247000.0,,4774853000.0,583737000.0,8452000.0,414251000.0,134380000.0,263050
2022-12-31,4.0,103649000.0,,103649000.0,-9516576000.0,,-8930894000.0,,,,,-4695047000.0,-8930894000.0,207880560.0,,6340945000.0,838383000.0,32917000.0,513776000.0,141861000.0,263050
2023-09-30,3.0,404888000.0,277451000.0,127437000.0,46784000.0,,45903000.0,1.28,1.12,35739062.0,40844643.0,94012000.0,70251000.0,-157000.0,0.0,18197000.0,62456000.0,,4046000.0,2806000.0,6591
2023-06-30,2.0,316036000.0,239311000.0,76725000.0,14418000.0,,36867000.0,1.08,0.93,34335185.0,39873118.0,73949000.0,50267000.0,215000.0,0.0,18005000.0,44302000.0,,5682000.0,3399000.0,6591
2023-03-31,1.0,317840000.0,228744000.0,89096000.0,22768000.0,,15243000.0,0.45,0.41,34198000.0,41477000.0,45590000.0,21935000.0,123000.0,0.0,16764000.0,49564000.0,,4606000.0,3761000.0,6591
2022-12-31,4.0,396289000.0,259249000.0,137040000.0,68427000.0,,33817000.0,,,34210000.0,,77228000.0,54351000.0,148000.0,0.0,16715000.0,51898000.0,,3873000.0,3478000.0,6591
2023-12-31,2.0,25492000.0,21413000.0,4079000.0,-2410000.0,,-5590000.0,-0.062,-0.062,90733333.0,90733333.0,-1583000.0,,,0.0,,6489000.0,,825000.0,2739000.0,8370
2023-09-30,1.0,10559000.0,9027000.0,1532000.0,-3765000.0,,-5795000.0,-0.064,-0.064,90733333.0,90733333.0,-2993000.0,,,0.0,,5300000.0,,848000.0,2762000.0,8370
2023-06-30,4.0,22612000.0,19334000.0,3278000.0,-3731000.0,,-60518000.0,,,,,-2173000.0,,,0.0,,6349000.0,,977000.0,2450000.0,8370
2023-03-31,3.0,17460000.0,15219000.0,2241000.0,-3926000.0,,-6443000.0,-0.071,-0.071,90733300.0,90733300.0,-2996000.0,,,0.0,,6332000.0,,915000.0,2434000.0,8370
2022-12-31,2.0,34339000.0,31028000.0,3311000.0,-3548000.0,,-5112000.0,-0.056,-0.056,90733333.0,90733333.0,-2160000.0,,,0.0,,6859000.0,,1133000.0,2560000.0,8370
2023-12-31,4.0,70964445.0,,,,624700.0,8709132.0,,,,,,,,,,7818224.0,3587011.0,,,CHARAN
2023-09-30,3.0,65528406.0,,,,375964.0,-2937018.0,-0.24,-0.24,12000000.0,12000000.0,,,,,,5394571.0,4439303.0,,,CHARAN
2023-06-30,2.0,76645894.0,,,,326031.0,7188855.0,0.6,0.6,12000000.0,12000000.0,,,,,,6606548.0,4149315.0,,,CHARAN
2023-03-31,1.0,98703548.0,,,,-276230.0,14011596.0,1.17,1.17,12000000.0,12000000.0,,,,,,6302469.0,4158924.0,,,CHARAN
2022-12-31,4.0,134032082.0,,,,9910591.0,48013077.0,,,12000000.0,,,,,,,6993552.0,7068374.0,,,CHARAN
2023-09-30,3.0,31000.0,,,-7701000.0,1970000.0,-5724000.0,-0.29,-0.29,19988079.0,19988079.0,-9671000.0,-5724000.0,,,5496000.0,2236000.0,,7000.0,,CZTA
2023-06-30,2.0,31000.0,,,-16195000.0,-357000.0,-16521000.0,-1.05,-1.05,15700324.0,15700324.0,-15838000.0,-16521000.0,,,13945000.0,2281000.0,,31000.0,,CZTA
2023-03-31,1.0,35000.0,,,-18083000.0,7566000.0,-10474000.0,-0.89,-0.89,11749139.0,11749139.0,-25649000.0,-10474000.0,,,15826000.0,2292000.0,,43000.0,,CZTA
2022-12-31,4.0,74000.0,,,-16644000.0,,-21022000.0,,,9225497.0,,-16644000.0,-21022000.0,,,14236000.0,2482000.0,,73000.0,,CZTA
2023-06-30,2.0,38870000.0,,,,,17122000.0,0.41,0.41,42000000.0,42000000.0,,,,,,,4544000.0,,,709
2023-03-31,1.0,36618000.0,,,,,12449000.0,0.3,0.3,42000000.0,42000000.0,,,,,,,4852000.0,,,709
2022-12-31,4.0,36573000.0,,,,,10254000.0,,,42000000.0,,,,,,,,-3339000.0,,,709
2023-11-30,1.0,220171000.0,272103000.0,-51932000.0,-459274000.0,,-383848000.0,-4.89,-4.89,78376056.0,78376056.0,-334062000.0,-495372000.0,229000.0,0.0,,,287502000.0,,,SKIS.B
2023-08-31,4.0,345392000.0,275486000.0,69906000.0,-235270000.0,,-207346000.0,,,,,-110981000.0,-258357000.0,351000.0,0.0,,,180790000.0,,,SKIS.B
2023-05-31,3.0,1409086000.0,624330000.0,784756000.0,375325000.0,,268628000.0,3.43,3.43,78376056.0,78376056.0,497961000.0,327605000.0,74000.0,0.0,,,288590000.0,,,SKIS.B
2023-02-28,2.0,2349867000.0,946170000.0,1403697000.0,905240000.0,,730705000.0,9.32,9.32,78376056.0,78376056.0,1022105000.0,925708000.0,-102000.0,0.0,,397966000.0,397966000.0,,,SKIS.B
2023-09-30,3.0,768366000.0,693859000.0,74507000.0,-28188000.0,51270000.0,20547000.0,0.032,0.032,593126000.0,593126000.0,33826000.0,21327000.0,-1475000.0,,,102695000.0,,,1755000.0,SIAM.R
2023-06-30,2.0,470285000.0,397237000.0,73048000.0,-43769000.0,68384000.0,22683000.0,0.037,0.037,593126000.0,593126000.0,42106000.0,23221000.0,-403000.0,,,116817000.0,,,1394000.0,SIAM.R
